Prime Item Nbr,Prime Item Desc,Item Type,Item Status,Whse Align,Consumer ID,Fineline,Unit Retail,Unit Cost,MU %,Est. POS Store Count,POS Qty,POS Sales,Current Traited Store Cnt,Current Repl Store Cnt,Current Instock Store Cnt,Curr On Order Qty,Curr On Hand Qty,Curr In Transit Qty,Instock %,WM Week
551118811,EQ 3X ANTI SPRAY,33,A,AS,11653150,3539,$5.97 ,$3.42 ,42.71%,2478,4909,29324.09,0,0,0,0,0,0,0.971823,201419
551118811,EQ 3X ANTI SPRAY,33,A,AS,11653150,3539,$5.97 ,$3.42 ,42.71%,2555,4965,29628.5,0,0,0,0,0,0,0.978053,201420
551118811,EQ 3X ANTI SPRAY,33,A,AS,11653150,3539,$5.97 ,$3.42 ,42.71%,2572,4991,29761.85,0,0,0,0,0,0,0.985951,201421
551118811,EQ 3X ANTI SPRAY,33,A,AS,11653150,3539,$5.97 ,$3.42 ,42.71%,2645,5456,32571.16,0,0,0,0,0,0,0.983708,201422
551118811,EQ 3X ANTI SPRAY,33,A,AS,11653150,3539,$5.97 ,$3.42 ,42.71%,2617,5307,31696.35,0,0,0,0,0,0,0.971934,201423
551118811,EQ 3X ANTI SPRAY,33,A,AS,11653150,3539,$5.97 ,$3.42 ,42.71%,2591,4928,29432.78,0,0,0,0,0,0,0.975671,201424
551118811,EQ 3X ANTI SPRAY,33,A,AS,11653150,3539,$5.97 ,$3.42 ,42.71%,2476,4733,28282.53,0,0,0,0,0,0,0.974302,201425
551118811,EQ 3X ANTI SPRAY,33,A,AS,11653150,3539,$5.97 ,$3.42 ,42.71%,2472,4595,27446.53,0,0,0,0,0,0,0.973199,201426
551118811,EQ 3X ANTI SPRAY,33,A,AS,11653150,3539,$5.97 ,$3.42 ,42.71%,2516,4757,28450.45,0,0,0,0,0,0,0.975467,201427
551118811,EQ 3X ANTI SPRAY,33,A,AS,11653150,3539,$5.97 ,$3.42 ,42.71%,2350,4266,25471.54,0,0,0,0,0,0,0.977235,201428
551118811,EQ 3X ANTI SPRAY,33,A,AS,11653150,3539,$5.97 ,$3.42 ,42.71%,2399,4315,25766.18,0,0,0,0,0,0,0.976976,201429
551118811,EQ 3X ANTI SPRAY,33,A,AS,11653150,3539,$5.97 ,$3.42 ,42.71%,2362,4280,25557.88,0,0,0,0,0,0,0.977273,201430
551118811,EQ 3X ANTI SPRAY,33,A,AS,11653150,3539,$5.97 ,$3.42 ,42.71%,2402,4329,25849.41,0,0,0,0,0,0,0.976738,201431
551118811,EQ 3X ANTI SPRAY,33,A,AS,11653150,3539,$5.97 ,$3.42 ,42.71%,2300,3945,23558.09,0,0,0,0,0,0,0.989218,201432
551118811,EQ 3X ANTI SPRAY,33,A,AS,11653150,3539,$5.97 ,$3.42 ,42.71%,2198,3723,22225.56,0,0,0,0,0,0,0.988118,201433
551118811,EQ 3X ANTI SPRAY,33,A,AS,11653150,3539,$5.97 ,$3.42 ,42.71%,2185,3614,21600.84,0,0,0,0,0,0,0.983154,201434
551118811,EQ 3X ANTI SPRAY,33,A,AS,11653150,3539,$5.97 ,$3.42 ,42.71%,2200,3650,21798.53,0,0,0,0,0,0,0.987852,201435
551118811,EQ 3X ANTI SPRAY,33,A,AS,11653150,3539,$5.97 ,$3.42 ,42.71%,2120,3625,21661.08,0,0,0,0,0,0,0.98649,201436
551118811,EQ 3X ANTI SPRAY,33,A,AS,11653150,3539,$5.97 ,$3.42 ,42.71%,2104,3408,20359.41,0,0,0,0,0,0,0.985954,201437
551118811,EQ 3X ANTI SPRAY,33,A,AS,11653150,3539,$5.97 ,$3.42 ,42.71%,2004,3277,19578.25,0,0,0,0,0,0,0.977759,201438
551118811,EQ 3X ANTI SPRAY,33,A,AS,11653150,3539,$5.97 ,$3.42 ,42.71%,1998,3156,18851.71,0,0,0,0,0,0,0.973915,201439
551118811,EQ 3X ANTI SPRAY,33,A,AS,11653150,3539,$5.97 ,$3.42 ,42.71%,1869,2849,17012.5,0,0,0,0,0,0,0.979212,201440
551118811,EQ 3X ANTI SPRAY,33,A,AS,11653150,3539,$5.97 ,$3.42 ,42.71%,1827,2700,16137.45,0,0,0,0,0,0,0.980575,201441
551118811,EQ 3X ANTI SPRAY,33,A,AS,11653150,3539,$5.97 ,$3.42 ,42.71%,1757,2550,15231.37,0,0,0,0,0,0,0.979497,201442
551118811,EQ 3X ANTI SPRAY,33,A,AS,11653150,3539,$5.97 ,$3.42 ,42.71%,1730,2534,15146.62,0,0,0,0,0,0,0.97403,201443
551118811,EQ 3X ANTI SPRAY,33,A,AS,11653150,3539,$5.97 ,$3.42 ,42.71%,1782,2635,15756.74,0,0,0,0,0,0,0.975403,201444
551118811,EQ 3X ANTI SPRAY,33,A,AS,11653150,3539,$5.97 ,$3.42 ,42.71%,1712,2421,14429.57,0,0,0,0,0,0,0.982289,201445
551118811,EQ 3X ANTI SPRAY,33,A,AS,11653150,3539,$5.97 ,$3.42 ,42.71%,1717,2452,14649.27,0,0,0,0,0,0,0.979864,201446
551118811,EQ 3X ANTI SPRAY,33,A,AS,11653150,3539,$5.97 ,$3.42 ,42.71%,1693,2415,14436.18,0,0,0,0,0,0,0.979586,201447
551118811,EQ 3X ANTI SPRAY,33,A,AS,11653150,3539,$5.97 ,$3.42 ,42.71%,1841,2785,16623.49,0,0,0,0,0,0,0.974959,201448
551118811,EQ 3X ANTI SPRAY,33,A,AS,11653150,3539,$5.97 ,$3.42 ,42.71%,1769,2635,15755.88,0,0,0,0,0,0,0.96886,201449
551118811,EQ 3X ANTI SPRAY,33,A,AS,11653150,3539,$5.97 ,$3.42 ,42.71%,1757,2682,16037.61,0,0,0,0,0,0,0.975385,201450
551118811,EQ 3X ANTI SPRAY,33,A,AS,11653150,3539,$5.97 ,$3.42 ,42.71%,1833,2780,16604.75,0,0,0,0,0,0,0.969632,201451
551118811,EQ 3X ANTI SPRAY,33,A,AS,11653150,3539,$5.97 ,$3.42 ,42.71%,1815,2697,16115.02,0,0,0,0,0,0,0.977861,201452
551118811,EQ 3X ANTI SPRAY,33,A,AS,11653150,3539,$5.97 ,$3.42 ,42.71%,1938,3037,18150.35,0,0,0,0,0,0,0.975467,201501
551118811,EQ 3X ANTI SPRAY,33,A,AS,11653150,3539,$5.97 ,$3.42 ,42.71%,2020,3247,19382.57,0,0,0,0,0,0,0.966667,201502
551118811,EQ 3X ANTI SPRAY,33,A,AS,11653150,3539,$5.97 ,$3.42 ,42.71%,1967,3090,18457.65,0,0,0,0,0,0,0.958422,201503
551118811,EQ 3X ANTI SPRAY,33,A,AS,11653150,3539,$5.97 ,$3.42 ,42.71%,1965,3109,18571.77,0,0,0,0,0,0,0.946205,201504
551118811,EQ 3X ANTI SPRAY,33,A,AS,11653150,3539,$5.97 ,$3.42 ,42.71%,2021,3086,18434.35,0,0,0,0,0,0,0.936968,201505
551118811,EQ 3X ANTI SPRAY,33,A,AS,11653150,3539,$5.97 ,$3.42 ,42.71%,2119,3432,20496.68,0,0,0,0,0,0,0.911749,201506
551118811,EQ 3X ANTI SPRAY,33,A,AS,11653150,3539,$5.97 ,$3.42 ,42.71%,2176,3698,22071.88,0,0,0,0,0,0,0.937035,201507
551118811,EQ 3X ANTI SPRAY,33,A,AS,11653150,3539,$5.97 ,$3.42 ,42.71%,2201,3721,22194.84,0,0,0,0,0,0,0.936571,201508
551118811,EQ 3X ANTI SPRAY,33,A,AS,11653150,3539,$5.97 ,$3.42 ,42.71%,2280,4011,23952.28,0,0,0,0,0,0,0.934235,201509
551118811,EQ 3X ANTI SPRAY,33,A,AS,11653150,3539,$5.97 ,$3.42 ,42.71%,2282,3929,23464.48,0,0,0,0,0,0,0.941426,201510
551118811,EQ 3X ANTI SPRAY,33,A,AS,11653150,3539,$5.97 ,$3.42 ,42.71%,2382,4119,24590.89,3776,3776,3537,8128,16738,1492,0.936706,201511
551118811,EQ 3X ANTI SPRAY,33,A,AS,11653150,3539,$5.97 ,$3.42 ,42.71%,562,640,3821.21,0,0,0,0,0,0,0.936706,201512
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3523,10138,38847.91,0,0,0,0,0,0,0.981214,201412
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3580,10963,42000.3,0,0,0,0,0,0,0.98219,201413
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3620,10729,41112.48,0,0,0,0,0,0,0.983875,201414
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3502,10015,38369.5,0,0,0,0,0,0,0.983898,201415
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3533,10008,38351.74,0,0,0,0,0,0,0.969057,201416
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3574,9990,38274.66,0,0,0,0,0,0,0.978177,201417
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3666,10915,41819.35,0,0,0,0,0,0,0.966211,201418
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3671,10841,41538.49,0,0,0,0,0,0,0.971039,201419
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3626,10602,40621.47,0,0,0,0,0,0,0.975837,201420
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3590,10363,39709.83,0,0,0,0,0,0,0.972501,201421
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3664,11386,43631.81,0,0,0,0,0,0,0.970103,201422
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3701,11666,44698.58,0,0,0,0,0,0,0.964371,201423
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3713,11902,45596.55,0,0,0,0,0,0,0.96546,201424
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3688,11478,43976.52,0,0,0,0,0,0,0.973346,201425
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3746,11674,44732.41,0,0,0,0,0,0,0.96811,201426
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3770,12057,46193.9,0,0,0,0,0,0,0.969553,201427
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3755,11928,45705.82,0,0,0,0,0,0,0.968025,201428
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3732,12029,46076.13,0,0,0,0,0,0,0.970442,201429
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3752,12065,46219.38,0,0,0,0,0,0,0.967147,201430
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3794,12360,47364.55,0,0,0,0,0,0,0.960984,201431
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3758,11638,44585.49,0,0,0,0,0,0,0.962606,201432
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3730,11787,45167.22,0,0,0,0,0,0,0.96143,201433
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3722,11849,45397.78,0,0,0,0,0,0,0.982374,201434
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3750,12403,47525.97,0,0,0,0,0,0,0.990841,201435
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3760,12393,47482.14,0,0,0,0,0,0,0.989916,201436
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3727,11777,45116.43,0,0,0,0,0,0,0.990864,201437
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3748,11440,43849.45,0,0,0,0,0,0,0.99252,201438
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3697,11200,42915.97,0,0,0,0,0,0,0.991819,201439
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3766,12203,46769.7,0,0,0,0,0,0,0.990913,201440
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3700,11338,43445.53,0,0,0,0,0,0,0.991849,201441
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3632,10643,40779.29,0,0,0,0,0,0,0.993717,201442
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3557,9492,36382.62,0,0,0,0,0,0,0.992089,201443
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3723,11504,44073.98,0,0,0,0,0,0,0.990005,201444
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3613,10603,40630.22,0,0,0,0,0,0,0.991427,201445
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3640,10453,40057.59,0,0,0,0,0,0,0.991234,201446
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3479,9119,34949.9,0,0,0,0,0,0,0.988691,201447
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3674,10883,41698.35,0,0,0,0,0,0,0.982229,201448
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3568,10055,38526.68,0,0,0,0,0,0,0.990832,201449
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3666,10480,40165.51,0,0,0,0,0,0,0.9895,201450
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3684,10813,41436.88,0,0,0,0,0,0,0.988001,201451
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3716,10723,41089.16,0,0,0,0,0,0,0.987191,201452
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3803,11743,44996.88,0,0,0,0,0,0,0.989663,201501
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3789,11396,43671.68,0,0,0,0,0,0,0.990566,201502
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3698,10322,39554.26,0,0,0,0,0,0,0.993938,201503
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3776,11125,42635.99,0,0,0,0,0,0,0.990572,201504
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3827,11512,44123.12,0,0,0,0,0,0,0.989023,201505
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3767,11547,44250.75,0,0,0,0,0,0,0.988375,201506
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3809,11620,44537.79,0,0,0,0,0,0,0.991055,201507
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3833,11489,44022.31,0,0,0,0,0,0,0.989716,201508
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3812,11816,45269.52,0,0,0,0,0,0,0.987922,201509
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3815,11686,44783.48,0,0,0,0,0,0,0.992404,201510
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,3844,11916,45653.89,4480,4479,4438,0,25474,1725,0.990846,201511
551567603,EQ COLD/HOT NO MESS,20,A,AS,12688486,2042,$3.83 ,$1.85 ,51.70%,1464,1972,7550.76,0,0,0,0,0,0,0.990846,201512
553488880,EQUATE SCAR GEL,20,A,AS,17053459,3526,$9.98 ,$2.50 ,74.95%,0,0,0,0,0,0,0,0,0,0,201501
553488880,EQUATE SCAR GEL,20,A,AS,17053459,3526,$9.98 ,$2.50 ,74.95%,0,0,0,0,0,0,0,0,0,0,201502
553488880,EQUATE SCAR GEL,20,A,AS,17053459,3526,$9.98 ,$2.50 ,74.95%,0,0,0,0,0,0,0,0,0,0,201503
553488880,EQUATE SCAR GEL,20,A,AS,17053459,3526,$9.98 ,$2.50 ,74.95%,0,0,0,0,0,0,0,0,0,0,201504
553488880,EQUATE SCAR GEL,20,A,AS,17053459,3526,$9.98 ,$2.50 ,74.95%,0,0,0,0,0,0,0,0,0,0,201505
553488880,EQUATE SCAR GEL,20,A,AS,17053459,3526,$9.98 ,$2.50 ,74.95%,1,1,9.98,0,0,0,0,0,0,0,201506
553488880,EQUATE SCAR GEL,20,A,AS,17053459,3526,$9.98 ,$2.50 ,74.95%,374,495,4553.82,0,0,0,0,0,0,0,201507
553488880,EQUATE SCAR GEL,20,A,AS,17053459,3526,$9.98 ,$2.50 ,74.95%,843,1258,11818.33,0,0,0,0,0,0,0,201508
553488880,EQUATE SCAR GEL,20,A,AS,17053459,3526,$9.98 ,$2.50 ,74.95%,673,899,8330.56,0,0,0,0,0,0,0.985594,201509
553488880,EQUATE SCAR GEL,20,A,AS,17053459,3526,$9.98 ,$2.50 ,74.95%,17,25,239.54,0,0,0,0,0,0,0.9552,201510
553488880,EQUATE SCAR GEL,20,A,AS,17053459,3526,$9.98 ,$2.50 ,74.95%,20,29,270.48,0,0,0,0,7,0,0,201511
553488880,EQUATE SCAR GEL,20,A,AS,17053459,3526,$9.98 ,$2.50 ,74.95%,3,3,29.94,0,0,0,0,0,0,0,201512
